title,link,rubric,date,image_url,club_tags,league,scraped_at
"«Монако» поделил очки с «Тоттенхэмом» в Лиге чемпионов, Головин сыграл впервые с сентября22 октября 23:59",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2258345_Monako_podelil_ochki_s_Tottenkhemom_v_Lige_chempionov_Golovin_sygral_vpervyje_s_sentabra,Европа,22 октября 23:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Тоттенхэм, Монако",Лига Чемпионов,2025-11-21 14:27:44
«Невозможно быть таким тупым». Украинца требуют вышвырнуть из «ПСЖ» после чудовищного позора22 октября 17:55,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2258110_Nevozmozhno_byt_takim_tupym_Ukrainca_trebujut_vyshvyrnut_iz_PSZh_posle_chudovishhnogo_pozora,Футбол,22 октября 17:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,ПСЖ,Лига Чемпионов,2025-11-21 14:27:44
«ПСЖ» разгромил «Байер» со счетом 7:2 в матче Лиги чемпионов с двумя удалениями22 октября 00:00,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2257829_PSZh_razgromil_Bajjer_so_schetom_72_v_matche_Ligi_chempionov_s_dvuma_udalenijami,Европа,22 октября 00:00,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,ПСЖ,Лига Чемпионов,2025-11-21 14:27:44
«Барселона» с разницей в пять мячей разгромила «Олимпиакос» в матче Лиги чемпионов21 октября 21:52,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2257733_Barselona_s_raznicej_v_pat_machej_razgromila_Olimpiakos_v_matche_Ligi_chempionov,Европа,21 октября 21:52,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Лига Чемпионов,2025-11-21 14:27:44
«Атлетико» пожаловался в УЕФА на отсутствие горячей воды на стадионе «Арсенала» — СМИ21 октября 00:24,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2257469_Atletiko_pozhalovalsa_v_UJeFA_na_otsutstvije_gorachej_vody_na_stadione_Arsenala__SMI,Лига чемпионов,21 октября 00:24,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Арсенал,Лига Чемпионов,2025-11-21 14:27:44
Моуринью: «Арбитры УЕФА слишком строго следуют букве правил»1 октября 03:24,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250622_Mourinju_Arbitry_UJeFA_slishkom_strogo_sledujut_bukve_pravil,Лига чемпионов,1 октября 03:24,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:44
Хаби Алонсо подарили игрушечную рыбу после разгромной победы «Реала» над «Кайратом» — СМИ1 октября 00:59,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250613_Habi_Alonso_podarili_igrushechnuju_rybu_posle_razgromnoj_pobedy_Reala_nad_Kajratom__SMI,Лига чемпионов,1 октября 00:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:44
«Буде‑Глимт» Хайкина сыграл вничью с «Тоттенхэмом» в матче Лиги чемпионов1 октября 00:04,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250610_BudeGlimt_Khajkina_sygral_vnichju_s_Tottenkhemom_v_matche_Ligi_chempionov,Лига чемпионов,1 октября 00:04,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Тоттенхэм,Лига Чемпионов,2025-11-21 14:27:44
Хет‑трик Мбаппе помог «Реалу» разгромить «Кайрат» в матче Лиги чемпионов30 сентября 21:47,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2250486_Hettrik_Mbappe_pomog_Realu_razgromit_Kajrat_v_matche_Ligi_chempionov,Европа,30 сентября 21:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:44
Уборщица в Казахстане выкрала испачканные трусы Мбаппе. И продает за сумасшедшие деньги30 сентября 19:22,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2250433_Uborshhica_v_Kazahstane_vykrala_ispachkannyje_trusy_Mbappe_I_prodajet_za_sumasshedshije_dengi,Футбол,30 сентября 19:22,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:44
Горничная из отеля в Алма‑Ате продает грязные трусы Мбаппе за 150 тысяч рублей30 сентября 16:39,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250392_Gornichnaja_iz_otela_v_AlmaAte_prodajet_graznyje_trusy_Mbappe_za_150_tysach_rublej,Лига чемпионов,30 сентября 16:39,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:44
"Мадридский «Реал» выкупил все номера отеля в Алма‑Ате перед матчем с «Кайратом», заплатив 42 млн рублей — СМИ30 сентября 09:26",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250271_Madridskij_Real_vykupil_vse_nomera_otela_v_AlmaAte_pered_matchem_s_Kajratom_zaplativ_42_mln_rublej__SMI,Лига чемпионов,30 сентября 09:26,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:44
"«Кайрат» уступил «Спортингу» в дебютном матче в Лиге чемпионов, «Манчестер Сити» победил «Наполи»19 сентября 00:01",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2245666_Kajrat_ustupil_Sportingu_v_debutnom_matche_v_Lige_chempionov_Manchester_Siti_pobedil_Napoli,Лига чемпионов,19 сентября 00:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Манчестер Сити, Наполи",Лига Чемпионов,2025-11-21 14:27:44
Гол Ван Дейка на 90‑й минуте принес «Ливерпулю» победу над «Атлетико» в матче Лиги чемпионов18 сентября 00:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245308_Gol_Van_Dejka_na_90j_minute_prines_Liverpulu_pobedu_nad_Atletiko_v_matche_Ligi_chempionov,Европа,18 сентября 00:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:44
Футболисты «Монако» разделись до нижнего белья из‑за сломанного кондиционера в самолете17 сентября 23:35,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245295_Futbolisty_Monako_razdelis_do_nizhnego_belja_izza_slomannogo_kondicionera_v_samolete,Европа,17 сентября 23:35,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Монако,Лига Чемпионов,2025-11-21 14:27:44
«Буде‑Глимт» Хайкина на 90‑й минуте ушел от поражения в матче Лиги чемпионов против «Славии»17 сентября 22:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245264_BudeGlimt_Khajkina_na_90j_minute_ushel_ot_porazhenija_v_matche_Ligi_chempionov_protiv_Slavii,Европа,17 сентября 22:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:44
В Париже перед матчем «ПСЖ» — «Аталанта» арестовали 19 болельщиков итальянского клуба17 сентября 18:08,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245146_V_Parizhe_pered_matchem_PSZh__Atalanta_arestovali_19_bolelshhikov_italjanskogo_kluba,Европа,17 сентября 18:08,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Аталанта, ПСЖ",Лига Чемпионов,2025-11-21 14:27:44
«Реал» в меньшинстве обыграл «Марсель» в Лиге чемпионов. «Ювентус» и «Боруссия» на двоих забили восемь голов17 сентября 00:03,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2244847_Real_v_menshinstve_obygral_Marsel_v_Lige_chempionov_Juventus_i_Borussija_na_dvoih_zabili_vosem_golov_,Лига чемпионов,17 сентября 00:03,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Ювентус, Боруссия Дортмунд, Марсель, Реал",Лига Чемпионов,2025-11-21 14:27:44
Фанаты «Марселя» устроили драку с полицией перед матчем против «Реала» в Мадриде16 сентября 21:44,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2244750_Fanaty_Marsela_ustroili_draku_s_policijej_pered_matchem_protiv_Reala_v_Madride,Европа,16 сентября 21:44,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:44
Финал Лиги чемпионов в 2027 году пройдет в Мадриде — СМИ11 сентября 05:40,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2242442_Final_Ligi_chempionov_v_2027_godu_projdet_v_Madride__SMI,Лига чемпионов,11 сентября 05:40,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Реал Мадрид,Лига Чемпионов,2025-11-21 14:27:44
"В РФС заявили, что при необходимости рассмотрят вопрос повторного обращения в CAS по отстранению российских команд7 ноября 10:51",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2264355_V_RFS_zajavili_chto_pri_neobkhodimosti_rassmotrat_vopros_povtornogo_obrashhenija_v_CAS_po_otstraneniju_rossijskih_komand,Футбол,7 ноября 10:51,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
"Глава общества «Динамо» признался, что футбольной команде не хватает еврокубков7 ноября 10:31",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2264352_Glava_obshhestva_Dinamo_priznalsa_chto_futbolnoj_komande_ne_khvatajet_jevrokubkov,Футбол,7 ноября 10:31,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Динамо,Лига Чемпионов,2025-11-21 14:27:49
"«Барселона» сообщила об отмене бесплатных шаттлов в Брюгге после того, как сгорел один из автобусов6 ноября 04:24",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2263935_Barselona_soobshhila_ob_otmene_besplatnyh_shattlov_v_Brugge_posle_podzhoga_avtobusa,Лига чемпионов,6 ноября 04:24,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Лига Чемпионов,2025-11-21 14:27:49
Болельщики «Барселоны» сожгли крышу автобуса перед матчем с «Брюгге» — СМИ6 ноября 01:19,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2263928_Bolelshhiki_Barselony_sozhgli_kryshu_avtobusa_pered_matchem_s_Brugge__SMI,Лига чемпионов,6 ноября 01:19,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
"«Барселона» сыграла вничью с «Брюгге» в Лиге чемпионов, «Манчестер Сити» разгромил «Боруссию»6 ноября 00:59",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2263927_Barselona_sygrala_vnichju_s_Brugge_v_Lige_chempionov_Manchester_Siti_razgromil_Borussiju,Лига чемпионов,6 ноября 00:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Манчестер Сити, Барселона",Лига Чемпионов,2025-11-21 14:27:49
"«Челси» и «Карабах» сыграли вничью в Лиге чемпионов, «Пафос» обыграл «Вильярреал»5 ноября 22:43",https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2263878_Chelsi_i_Karabah_sygrali_vnichju_v_Lige_chempionov_Pafos_obygral_Viljarreal,Футбол,5 ноября 22:43,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Челси, Реал Мадрид, Вильярреал, Реал",Лига Чемпионов,2025-11-21 14:27:49
"«Ливерпуль» обыграл «Реал», «Бавария» была сильнее «ПСЖ» — результаты Лиги чемпионов5 ноября 01:04",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2263498_Liverpul_obygral_Real_Bavarija_byla_silneje_PSZh__rezultaty_Ligi_chempionov,Лига чемпионов,5 ноября 01:04,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Ливерпуль, Реал Мадрид, Бавария, ПСЖ, Реал",Лига Чемпионов,2025-11-21 14:27:49
«Арсенал» разгромил «Славию» в матче Лиги чемпионов4 ноября 22:57,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2263461_Arsenal_razgromil_Slaviju_v_matche_Ligi_chempionov,Европа,4 ноября 22:57,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Арсенал,Лига Чемпионов,2025-11-21 14:27:49
Полузащитник «Арсенала» Доумен стал самым молодым дебютантом в истории Лиги чемпионов4 ноября 22:39,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2263458_Poluzashhitnik_Arsenala_Doumen_stal_samym_molodym_debutantom_v_istorii_Ligi_chempionov,Футбол,4 ноября 22:39,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Арсенал,Лига Чемпионов,2025-11-21 14:27:49
«Бавария» подала протест в УЕФА из‑за действий парижской полиции перед матчем с «ПСЖ»4 ноября 08:52,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2263291_Bavarija_podala_protest_v_UJeFA_izza_dejstvij_parizhskoj_policii_pered_matchem_s_PSZh,Лига чемпионов,4 ноября 08:52,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Бавария, ПСЖ",Лига Чемпионов,2025-11-21 14:27:49
"«Монако» поделил очки с «Тоттенхэмом» в Лиге чемпионов, Головин сыграл впервые с сентября22 октября 23:59",https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2258345_Monako_podelil_ochki_s_Tottenkhemom_v_Lige_chempionov_Golovin_sygral_vpervyje_s_sentabra,Европа,22 октября 23:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Тоттенхэм, Монако",Лига Чемпионов,2025-11-21 14:27:49
«Невозможно быть таким тупым». Украинца требуют вышвырнуть из «ПСЖ» после чудовищного позора22 октября 17:55,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2258110_Nevozmozhno_byt_takim_tupym_Ukrainca_trebujut_vyshvyrnut_iz_PSZh_posle_chudovishhnogo_pozora,Футбол,22 октября 17:55,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,ПСЖ,Лига Чемпионов,2025-11-21 14:27:49
«ПСЖ» разгромил «Байер» со счетом 7:2 в матче Лиги чемпионов с двумя удалениями22 октября 00:00,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2257829_PSZh_razgromil_Bajjer_so_schetom_72_v_matche_Ligi_chempionov_s_dvuma_udalenijami,Европа,22 октября 00:00,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,ПСЖ,Лига Чемпионов,2025-11-21 14:27:49
«Барселона» с разницей в пять мячей разгромила «Олимпиакос» в матче Лиги чемпионов21 октября 21:52,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2257733_Barselona_s_raznicej_v_pat_machej_razgromila_Olimpiakos_v_matche_Ligi_chempionov,Европа,21 октября 21:52,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Барселона,Лига Чемпионов,2025-11-21 14:27:49
«Атлетико» пожаловался в УЕФА на отсутствие горячей воды на стадионе «Арсенала» — СМИ21 октября 00:24,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2257469_Atletiko_pozhalovalsa_v_UJeFA_na_otsutstvije_gorachej_vody_na_stadione_Arsenala__SMI,Лига чемпионов,21 октября 00:24,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Арсенал,Лига Чемпионов,2025-11-21 14:27:49
Моуринью: «Арбитры УЕФА слишком строго следуют букве правил»1 октября 03:24,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250622_Mourinju_Arbitry_UJeFA_slishkom_strogo_sledujut_bukve_pravil,Лига чемпионов,1 октября 03:24,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
Хаби Алонсо подарили игрушечную рыбу после разгромной победы «Реала» над «Кайратом» — СМИ1 октября 00:59,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250613_Habi_Alonso_podarili_igrushechnuju_rybu_posle_razgromnoj_pobedy_Reala_nad_Kajratom__SMI,Лига чемпионов,1 октября 00:59,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:49
«Буде‑Глимт» Хайкина сыграл вничью с «Тоттенхэмом» в матче Лиги чемпионов1 октября 00:04,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250610_BudeGlimt_Khajkina_sygral_vnichju_s_Tottenkhemom_v_matche_Ligi_chempionov,Лига чемпионов,1 октября 00:04,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Тоттенхэм,Лига Чемпионов,2025-11-21 14:27:49
Хет‑трик Мбаппе помог «Реалу» разгромить «Кайрат» в матче Лиги чемпионов30 сентября 21:47,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2250486_Hettrik_Mbappe_pomog_Realu_razgromit_Kajrat_v_matche_Ligi_chempionov,Европа,30 сентября 21:47,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:49
Уборщица в Казахстане выкрала испачканные трусы Мбаппе. И продает за сумасшедшие деньги30 сентября 19:22,https://news.sportbox.ru/Vidy_sporta/Futbol/spbnews_NI2250433_Uborshhica_v_Kazahstane_vykrala_ispachkannyje_trusy_Mbappe_I_prodajet_za_sumasshedshije_dengi,Футбол,30 сентября 19:22,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
Горничная из отеля в Алма‑Ате продает грязные трусы Мбаппе за 150 тысяч рублей30 сентября 16:39,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250392_Gornichnaja_iz_otela_v_AlmaAte_prodajet_graznyje_trusy_Mbappe_za_150_tysach_rublej,Лига чемпионов,30 сентября 16:39,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
"Мадридский «Реал» выкупил все номера отеля в Алма‑Ате перед матчем с «Кайратом», заплатив 42 млн рублей — СМИ30 сентября 09:26",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2250271_Madridskij_Real_vykupil_vse_nomera_otela_v_AlmaAte_pered_matchem_s_Kajratom_zaplativ_42_mln_rublej__SMI,Лига чемпионов,30 сентября 09:26,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Реал",Лига Чемпионов,2025-11-21 14:27:49
"«Кайрат» уступил «Спортингу» в дебютном матче в Лиге чемпионов, «Манчестер Сити» победил «Наполи»19 сентября 00:01",https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2245666_Kajrat_ustupil_Sportingu_v_debutnom_matche_v_Lige_chempionov_Manchester_Siti_pobedil_Napoli,Лига чемпионов,19 сентября 00:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Манчестер Сити, Наполи",Лига Чемпионов,2025-11-21 14:27:49
Гол Ван Дейка на 90‑й минуте принес «Ливерпулю» победу над «Атлетико» в матче Лиги чемпионов18 сентября 00:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245308_Gol_Van_Dejka_na_90j_minute_prines_Liverpulu_pobedu_nad_Atletiko_v_matche_Ligi_chempionov,Европа,18 сентября 00:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
Футболисты «Монако» разделись до нижнего белья из‑за сломанного кондиционера в самолете17 сентября 23:35,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245295_Futbolisty_Monako_razdelis_do_nizhnego_belja_izza_slomannogo_kondicionera_v_samolete,Европа,17 сентября 23:35,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,Монако,Лига Чемпионов,2025-11-21 14:27:49
«Буде‑Глимт» Хайкина на 90‑й минуте ушел от поражения в матче Лиги чемпионов против «Славии»17 сентября 22:01,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245264_BudeGlimt_Khajkina_na_90j_minute_ushel_ot_porazhenija_v_matche_Ligi_chempionov_protiv_Slavii,Европа,17 сентября 22:01,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,,Лига Чемпионов,2025-11-21 14:27:49
В Париже перед матчем «ПСЖ» — «Аталанта» арестовали 19 болельщиков итальянского клуба17 сентября 18:08,https://news.sportbox.ru/Vidy_sporta/Futbol/Evropejskie_chempionaty/spbnews_NI2245146_V_Parizhe_pered_matchem_PSZh__Atalanta_arestovali_19_bolelshhikov_italjanskogo_kluba,Европа,17 сентября 18:08,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Аталанта, ПСЖ",Лига Чемпионов,2025-11-21 14:27:49
«Реал» в меньшинстве обыграл «Марсель» в Лиге чемпионов. «Ювентус» и «Боруссия» на двоих забили восемь голов17 сентября 00:03,https://news.sportbox.ru/Vidy_sporta/Futbol/Liga_Chempionov/spbnews_NI2244847_Real_v_menshinstve_obygral_Marsel_v_Lige_chempionov_Juventus_i_Borussija_na_dvoih_zabili_vosem_golov_,Лига чемпионов,17 сентября 00:03,https://s-cdn.sportbox.ru/images/styles/160_90/service/no-available-image-big.png,"Реал Мадрид, Ювентус, Боруссия Дортмунд, Марсель, Реал",Лига Чемпионов,2025-11-21 14:27:49
